"","pupilid","schoolid","district","bungoma","division","zone","tracking","sbm","girl","agetest","etpteacher","lowstream","stream_meanpercentile","SDstream_std_mark","MEANstream_std_mark","bottomhalf","tophalf","bottomquarter","secondquarter","thirdquarter","topquarter","std_mark","percentile","realpercentile","quantile5p","attrition","wordscore","sentscore","letterscore","spellscore","sentscore24","letterscore24","spellscore24","litscore","additions_score","substractions_score","multiplications_score","mathscoreraw","totalscore","rMEANstream_std_baselinemark","rSDstream_std_baselinemark","rMEANstream_std_total","rSDstream_std_total","rMEANstream_std_math","rSDstream_std_math","rMEANstream_std_lit","rSDstream_std_lit","r2_attrition","r2_age","r2_wordscore","r2_sentscore","r2_letterscore","r2_spellscore","r2_sentscore24","r2_letterscore24","r2_spellscore24","r2_litscore","r2_mathscoreraw","r2_additions_score","r2_substractions_score","r2_multiplications_score","r2_totalscore"
"274",4521094,452,"BUNGOMA",1,"KANDUYI","MUNICIPALITY",1,1,0,10,1,0,75.7212219238281,0.615809917449951,0.81394636631012,0,1,0,0,1,0,0.485268384218216,64.4827575683594,65,13,0,0,1,13,1,0.600000023841858,4.45714282989502,2.40000009536743,1.86428570747375,3,4,1,8,9.86428546905518,0.817654728889465,0.615188181400299,0.332443952560425,0.87085086107254,0.345534175634384,0.807340145111084,0.203705489635468,1.14800107479095,0,8,18,9,70,6,5.40000009536743,24,14.3999996185303,15.4500007629395,12,5,5,2,27.4500007629395
"275",4521096,452,"BUNGOMA",1,"KANDUYI","MUNICIPALITY",1,1,1,10,1,0,75.7212219238281,0.615809917449951,0.81394636631012,0,1,0,0,1,0,0.0932942405343056,65.8620681762695,66,14,0,8,0,14,0,0,4.80000019073486,0,3.20000004768372,6,5,2,13,16.2000007629395,0.819843471050262,0.609829485416412,0.305833727121353,0.878251075744629,0.315792351961136,0.79188597202301,0.192548841238022,1.15379881858826,0,12,4,4,60,0,2.40000009536743,20.5714282989502,0,6.74285697937012,12,5,4,3,18.7428569793701
"276",4521097,452,"BUNGOMA",1,"KANDUYI","MUNICIPALITY",1,1,1,11,1,0,75.7212219238281,0.615809917449951,0.81394636631012,0,1,0,0,1,0,0.530846774578094,66.8965530395508,67,14,0,22,5,61,5,3,20.91428565979,12,14.4785709381104,7,5,0,12,26.4785709381104,0.81745719909668,0.615617156028748,0.27242112159729,0.800252020359039,0.321122020483017,0.800622701644897,0.11141299456358,1.07166218757629,0,10,20,30,70,8,18,24,19.2000007629395,20.2999992370605,14,6,6,2,34.2999992370605
"277",4521109,452,"BUNGOMA",1,"KANDUYI","MUNICIPALITY",1,1,1,10,1,0,75.7212219238281,0.615809917449951,0.81394636631012,0,1,0,0,1,0,0.685813307762146,73.7931060791016,74,15,0,2,7,7,0,4.19999980926514,2.40000009536743,0,2.15000009536743,2,3,0,5,7.15000009536743,0.816874206066132,0.616776525974274,0.345560759305954,0.85592132806778,0.367525666952133,0.783941864967346,0.201272934675217,1.14949524402618,0,13,4,0,17,0,0,5.82857131958008,0,2.45714282989502,1,0,1,0,3.45714282989502
"278",4521110,452,"BUNGOMA",1,"KANDUYI","MUNICIPALITY",1,1,0,10,1,0,75.7212219238281,0.615809917449951,0.81394636631012,0,1,0,0,0,1,0.731391727924347,75.1724166870117,76,16,0,0,8,17,0,4.80000019073486,5.82857131958008,0,2.65714287757874,3,3,2,8,10.6571426391602,0.81672877073288,0.61702972650528,0.328821629285812,0.873832583427429,0.345534175634384,0.807340145111084,0.197018355131149,1.15180420875549,0,10,14,6,66,2,3.59999990463257,22.6285705566406,4.80000019073486,11.2571420669556,18,7,8,3,29.2571411132812
"279",4521111,452,"BUNGOMA",1,"KANDUYI","MUNICIPALITY",1,1,1,8,1,0,75.7212219238281,0.615809917449951,0.81394636631012,0,1,0,0,0,1,0.75873875617981,76.5517272949219,77,16,0,0,0,7,0,0,2.40000009536743,0,0.600000023841858,5,3,2,10,10.6000003814697,0.816647291183472,0.617162466049194,0.32907971739769,0.873637795448303,0.332685708999634,0.809382379055023,0.214804619550705,1.13965094089508,0,8,0,6,70,0,3.59999990463257,24,0,6.90000009536743,16,7,6,3,22.8999996185303
"280",4521118,452,"BUNGOMA",1,"KANDUYI","MUNICIPALITY",1,1,0,11,1,0,75.7212219238281,0.615809917449951,0.81394636631012,0,1,0,0,0,1,0.831664144992828,80.6896514892578,81,17,0,6,0,4,0,0,1.37142860889435,0,1.84285712242126,6,4,0,10,11.8428573608398,0.816450953483582,0.61744636297226,0.323569297790527,0.877178728580475,0.332685708999634,0.809382379055023,0.20388899743557,1.14788341522217,0,12,14,0,18,0,0,6.17142868041992,0,5.04285717010498,16,8,6,2,21.0428581237793
"281",4521119,452,"BUNGOMA",1,"KANDUYI","MUNICIPALITY",1,1,1,9,1,0,75.7212219238281,0.615809917449951,0.81394636631012,0,1,0,0,0,1,0.913705229759216,81.7241363525391,82,17,0,0,0,21,0,0,7.19999980926514,0,1.79999995231628,3,5,0,8,9.80000019073486,0.816266417503357,0.617643773555756,0.332741558551788,0.870582580566406,0.345534175634384,0.807340145111084,0.204256489872932,1.14764547348022,0,10,12,20,63,2,12,21.6000003814697,4.80000019073486,12.5999994277954,10,6,4,0,22.5999984741211
"282",4521120,452,"BUNGOMA",1,"KANDUYI","MUNICIPALITY",1,1,0,10,1,0,75.7212219238281,0.615809917449951,0.81394636631012,0,1,0,0,0,1,0.913705229759216,81.3793106079102,82,17,0,8,0,23,3,0,7.88571405410767,7.19999980926514,5.77142810821533,4,6,1,11,16.771427154541,0.816266417503357,0.617643773555756,0.303677827119827,0.877070903778076,0.326749861240387,0.806396722793579,0.172402054071426,1.15674221515656,0,10,14,0,44,6,0,15.08571434021,14.3999996185303,10.8714284896851,10,2,6,2,20.8714294433594
"283",4521125,452,"BUNGOMA",1,"KANDUYI","MUNICIPALITY",1,1,1,10,1,0,75.7212219238281,0.615809917449951,0.81394636631012,0,1,0,0,0,1,1.09601879119873,84.8275833129883,85,17,0,10,6,32,2,3.59999990463257,10.9714288711548,4.80000019073486,7.34285736083984,5,4,0,9,16.3428573608398,0.815995156764984,0.617618441581726,0.305291265249252,0.87798547744751,0.33894208073616,0.809683263301849,0.160768270492554,1.15323305130005,0,10,8,0,46,1,0,15.7714281082153,2.40000009536743,6.54285669326782,12,6,6,0,18.5428562164307
"284",4521127,452,"BUNGOMA",1,"KANDUYI","MUNICIPALITY",1,1,0,10,1,0,75.7212219238281,0.615809917449951,0.81394636631012,0,1,0,0,0,1,1.15071284770966,86.5517272949219,87,18,0,2,1,27,0,0.600000023841858,9.25714302062988,0,2.9642858505249,0,0,0,0,2.9642858505249,0.815951287746429,0.617485523223877,0.368250727653503,0.816722512245178,0.413359105587006,0.675525486469269,0.194479152560234,1.15299272537231,0,10,20,2,70,4,1.20000004768372,24,9.60000038146973,13.7000007629395,17,8,6,3,30.7000007629395
"285",4521129,452,"BUNGOMA",1,"KANDUYI","MUNICIPALITY",1,1,1,8,1,0,75.7212219238281,0.615809917449951,0.81394636631012,0,1,0,0,0,1,1.23275399208069,87.9310302734375,88,18,0,22,19,51,6,11.3999996185303,17.4857139587402,14.3999996185303,16.3214282989502,4,5,0,9,25.3214282989502,0.815918028354645,0.617176949977875,0.275635063648224,0.816306054592133,0.33894208073616,0.809683263301849,0.0988695099949837,1.02221763134003,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"286",4521134,452,"BUNGOMA",1,"KANDUYI","MUNICIPALITY",1,1,0,11,1,0,75.7212219238281,0.615809917449951,0.81394636631012,0,1,0,0,0,1,1.50622427463531,91.3793106079102,92,19,0,0,3,19,0,1.79999995231628,6.51428556442261,0,2.07857131958008,5,6,0,11,13.0785713195801,0.816091120243073,0.615191042423248,0.318296909332275,0.879270851612091,0.326749861240387,0.806396722793579,0.201878637075424,1.14913487434387,0,8,18,28,70,6,16.7999992370605,24,14.3999996185303,18.2999992370605,19,8,8,3,37.2999992370605
"287",4521138,452,"BUNGOMA",1,"KANDUYI","MUNICIPALITY",1,1,0,7,1,0,75.7212219238281,0.615809917449951,0.81394636631012,0,1,0,0,0,1,1.71588492393494,94.1379318237305,95,19,0,18,0,32,6,0,10.9714288711548,14.3999996185303,10.8428573608398,3,5,0,8,18.8428573608398,0.816523611545563,0.612649202346802,0.296170920133591,0.870093107223511,0.345534175634384,0.807340145111084,0.136108264327049,1.12915301322937,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"288",4521141,452,"BUNGOMA",1,"KANDUYI","MUNICIPALITY",1,1,0,10,1,0,75.7212219238281,0.615809917449951,0.81394636631012,0,1,0,0,0,1,1.82527303695679,96.2068939208984,97,20,0,0,2,32,4,1.20000004768372,10.9714288711548,9.60000038146973,5.44285726547241,4,5,0,9,14.4428577423096,0.816854059696198,0.610961616039276,0.312703371047974,0.879940867424011,0.33894208073616,0.809683263301849,0.174892902374268,1.15696060657501,0,9,24,30,55,7,18,18.8571434020996,16.7999992370605,19.41428565979,13,5,5,3,32.4142837524414
"289",4521146,452,"BUNGOMA",1,"KANDUYI","MUNICIPALITY",1,1,0,11,1,0,75.7212219238281,0.615809917449951,0.81394636631012,0,1,0,0,0,1,2.33575105667114,99.6551742553711,100,20,0,0,0,24,1,0,8.22857189178467,2.40000009536743,2.65714311599731,5,6,1,12,14.6571426391602,0.819370150566101,0.599626004695892,0.311845809221268,0.87988954782486,0.321122020483017,0.800622701644897,0.197018340229988,1.15180420875549,0,11,22,28,70,4,16.7999992370605,24,9.60000038146973,18.1000003814697,11,6,3,2,29.1000003814697
"290",4561005,456,"BUNGOMA",1,"KANDUYI","MUNICIPALITY",1,1,0,9,1,1,26.3834800720215,0.335337221622467,-0.755911767482758,1,0,1,0,0,0,-1.03478968143463,9.49367332458496,10,2,0,0,0,0,0,0,0,0,0,1,1,0,2,2,-0.759069859981537,0.336080729961395,-0.657116293907166,0.667938768863678,-0.643452882766724,0.696325600147247,-0.395406365394592,0.852854371070862,0,8,0,0,2,0,0,0.685714304447174,0,0.171428576111794,3,1,2,0,3.17142868041992
"291",4561008,456,"BUNGOMA",1,"KANDUYI","MUNICIPALITY",1,1,0,10,1,1,26.3834800720215,0.335337221622467,-0.755911767482758,1,0,1,0,0,0,-1.05313837528229,9.49367332458496,10,2,0,0,7,1,0,4.19999980926514,0.342857152223587,0,1.13571429252625,0,0,0,0,1.13571429252625,-0.759042322635651,0.335912466049194,-0.655800640583038,0.666421830654144,-0.63953298330307,0.693637728691101,-0.409482628107071,0.85615611076355,0,10,0,8,9,0,4.80000019073486,3.08571434020996,0,1.97142863273621,2,2,0,0,3.97142863273621
"292",4561009,456,"BUNGOMA",1,"KANDUYI","MUNICIPALITY",1,1,0,6,1,1,26.3834800720215,0.335337221622467,-0.755911767482758,1,0,1,0,0,0,-1.08983600139618,9.49367332458496,10,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.758991956710815,0.33553746342659,-0.654709041118622,0.661863327026367,-0.63953298330307,0.693637728691101,-0.395406365394592,0.852854371070862,0,7,0,7,1,0,4.19999980926514,0.342857152223587,0,1.13571429252625,4,2,2,0,5.13571453094482
"293",4561013,456,"BUNGOMA",1,"KANDUYI","MUNICIPALITY",1,1,1,8,1,1,26.3834800720215,0.335337221622467,-0.755911767482758,1,0,1,0,0,0,-1.01644086837769,9.49367332458496,10,2,0,0,0,1,0,0,0.342857152223587,0,0.0857142880558968,0,0,0,0,0.0857142880558968,-0.759099185466766,0.336236178874969,-0.654765784740448,0.66231232881546,-0.63953298330307,0.693637728691101,-0.396213263273239,0.854232728481293,0,6,0,8,13,0,4.80000019073486,4.45714282989502,0,2.31428575515747,3,2,1,0,5.31428575515747
"294",4561015,456,"BUNGOMA",1,"KANDUYI","MUNICIPALITY",1,1,NA,6,1,1,26.3834800720215,0.335337221622467,-0.755911767482758,1,0,1,0,0,0,-1.03478968143463,9.49367332458496,10,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.759069859981537,0.336080729961395,-0.654709041118622,0.661863327026367,-0.63953298330307,0.693637728691101,-0.395406365394592,0.852854371070862,0,9,0,6,13,0,3.59999990463257,4.45714282989502,0,2.01428556442261,3,2,1,0,5.01428556442261
"295",4561016,456,"BUNGOMA",1,"KANDUYI","MUNICIPALITY",1,1,0,10,1,1,26.3834800720215,0.335337221622467,-0.755911767482758,1,0,1,0,0,0,-1.01644086837769,9.49367332458496,10,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.759099185466766,0.336236178874969,-0.654709041118622,0.661863327026367,-0.63953298330307,0.693637728691101,-0.395406365394592,0.852854371070862,0,7,7,0,1,0,0,0.342857152223587,0,1.83571434020996,3,1,2,0,4.83571434020996
"296",4561018,456,"BUNGOMA",1,"KANDUYI","MUNICIPALITY",1,1,0,8,1,1,26.3834800720215,0.335337221622467,-0.755911767482758,1,0,1,0,0,0,-1.01644086837769,10.7594966888428,11,3,0,2,6,5,0,3.59999990463257,1.71428573131561,0,1.82857143878937,0,1,0,1,2.82857131958008,-0.759099185466766,0.336236178874969,-0.658764898777008,0.667863607406616,-0.641138434410095,0.696332156658173,-0.421772956848145,0.842639863491058,0,9,0,4,0,0,2.40000009536743,0,0,0.600000023841858,4,3,1,0,4.59999990463257
"297",4561019,456,"BUNGOMA",1,"KANDUYI","MUNICIPALITY",1,1,0,9,1,1,26.3834800720215,0.335337221622467,-0.755911767482758,1,0,1,0,0,0,-0.988917708396912,11.7088556289673,12,3,0,0,10,1,0,6,0.342857152223587,0,1.58571434020996,0,0,0,0,1.58571434020996,-0.759146094322205,0.336445480585098,-0.656433939933777,0.667417407035828,-0.63953298330307,0.693637728691101,-0.417129069566727,0.848758637905121,0,11,0,4,0,0,2.40000009536743,0,0,0.600000023841858,8,4,4,0,8.60000038146973
"298",4561020,456,"BUNGOMA",1,"KANDUYI","MUNICIPALITY",1,1,1,10,1,1,26.3834800720215,0.335337221622467,-0.755911767482758,1,0,1,0,0,0,-0.988917708396912,11.3924026489258,12,3,0,0,7,2,0,4.19999980926514,0.685714304447174,0,1.22142851352692,2,2,0,4,5.22142839431763,-0.759146094322205,0.336445480585098,-0.665632963180542,0.659366607666016,-0.650184333324432,0.688381552696228,-0.41084560751915,0.855130851268768,0,10,0,5,3,0,3,1.02857148647308,0,1.00714290142059,5,4,1,0,6.00714302062988
"299",4561029,456,"BUNGOMA",1,"KANDUYI","MUNICIPALITY",1,1,0,9,1,1,26.3834800720215,0.335337221622467,-0.755911767482758,1,0,1,0,0,0,-0.943045735359192,17.7215213775635,18,4,0,0,0,0,0,0,0,0,0,3,1,0,4,4,-0.759232699871063,0.336730748414993,-0.661736488342285,0.665244102478027,-0.650184333324432,0.688381552696228,-0.395406365394592,0.852854371070862,0,10,0,0,8,0,0,2.7428572177887,0,0.685714304447174,4,3,1,0,4.68571424484253
"300",4561031,456,"BUNGOMA",1,"KANDUYI","MUNICIPALITY",1,1,1,10,1,1,26.3834800720215,0.335337221622467,-0.755911767482758,1,0,1,0,0,0,-0.933871388435364,18.3544273376465,19,4,0,0,6,1,0,3.59999990463257,0.342857152223587,0,0.985714256763458,3,0,0,3,3.98571419715881,-0.759251236915588,0.336778312921524,-0.661695778369904,0.665293753147125,-0.64646852016449,0.693677723407745,-0.407200843095779,0.85752272605896,0,12,0,0,13,0,0,4.45714282989502,0,1.11428570747375,4,3,1,0,5.11428546905518
"301",4561034,456,"BUNGOMA",1,"KANDUYI","MUNICIPALITY",1,1,1,10,1,1,26.3834800720215,0.335337221622467,-0.755911767482758,1,0,1,0,0,0,-0.869650661945343,22.4683532714844,23,5,0,0,0,1,0,0,0.342857152223587,0,0.0857142880558968,2,0,0,2,2.08571434020996,-0.75939267873764,0.337022721767426,-0.657269299030304,0.667999804019928,-0.643452882766724,0.696325600147247,-0.396213263273239,0.854232728481293,0,10,0,1,0,0,0.600000023841858,0,0,0.150000005960464,5,4,1,0,5.15000009536743
"302",4561037,456,"BUNGOMA",1,"KANDUYI","MUNICIPALITY",1,1,1,6,1,1,26.3834800720215,0.335337221622467,-0.755911767482758,1,0,1,0,0,0,-0.869650661945343,22.1518993377686,23,5,0,0,0,1,0,0,0.342857152223587,0,0.0857142880558968,0,1,0,1,1.08571434020996,-0.75939267873764,0.337022721767426,-0.655737221240997,0.666283309459686,-0.641138434410095,0.696332156658173,-0.396213263273239,0.854232728481293,0,6,0,0,0,0,0,0,0,0,6,3,3,0,6
"303",4561039,456,"BUNGOMA",1,"KANDUYI","MUNICIPALITY",1,1,0,8,1,1,26.3834800720215,0.335337221622467,-0.755911767482758,1,0,1,0,0,0,-0.842127501964569,24.0506343841553,25,5,0,0,8,4,0,4.80000019073486,1.37142860889435,0,1.54285717010498,1,1,0,2,3.54285717010498,-0.759459376335144,0.337080210447311,-0.660487711429596,0.666615784168243,-0.643452882766724,0.696325600147247,-0.416347950696945,0.849680364131927,0,9,0,6,11,0,3.59999990463257,3.77142858505249,0,1.84285712242126,4,3,1,0,5.84285736083984
"304",4561040,456,"BUNGOMA",1,"KANDUYI","MUNICIPALITY",1,1,1,9,1,1,26.3834800720215,0.335337221622467,-0.755911767482758,1,0,0,1,0,0,-0.887999415397644,25,25,5,0,2,0,13,0,0,4.45714282989502,0,1.61428570747375,3,0,0,3,4.61428546905518,-0.75935024023056,0.336968660354614,-0.66359406709671,0.662693500518799,-0.64646852016449,0.693677723407745,-0.417656153440475,0.848118126392365,0,9,0,0,9,1,0,3.08571434020996,2.40000009536743,1.37142860889435,12,5,5,2,13.3714284896851
"305",4561044,456,"BUNGOMA",1,"KANDUYI","MUNICIPALITY",1,1,0,9,1,1,26.3834800720215,0.335337221622467,-0.755911767482758,1,0,0,1,0,0,-0.86047625541687,27.2151889801025,28,6,0,0,0,0,0,0,0,0,0,1,1,0,2,2,-0.759414494037628,0.337045013904572,-0.657116293907166,0.667938768863678,-0.643452882766724,0.696325600147247,-0.395406365394592,0.852854371070862,0,11,0,0,6,0,0,2.05714297294617,0,0.514285743236542,13,4,6,3,13.5142860412598
"306",4561045,456,"BUNGOMA",1,"KANDUYI","MUNICIPALITY",1,1,0,9,1,1,26.3834800720215,0.335337221622467,-0.755911767482758,1,0,0,1,0,0,-0.796255528926849,28.1645545959473,29,6,0,14,0,1,0,0,0.342857152223587,0,3.58571434020996,0,0,0,0,3.58571434020996,-0.759578883647919,0.337113171815872,-0.660599946975708,0.666506171226501,-0.63953298330307,0.693637728691101,-0.468125194311142,0.741451442241669,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"307",4561049,456,"BUNGOMA",1,"KANDUYI","MUNICIPALITY",1,1,1,8,1,1,26.3834800720215,0.335337221622467,-0.755911767482758,1,0,0,1,0,0,-0.759558022022247,29.4303779602051,30,6,0,0,2,1,0,1.20000004768372,0.342857152223587,0,0.385714292526245,0,0,0,0,0.385714292526245,-0.759681940078735,0.337083101272583,-0.654997706413269,0.663746953010559,-0.63953298330307,0.693637728691101,-0.399365484714508,0.857556283473969,0,7,0,0,7,0,0,2.40000009536743,0,0.600000023841858,0,0,0,0,0.600000023841858
"308",4561054,456,"BUNGOMA",1,"KANDUYI","MUNICIPALITY",1,1,1,8,1,1,26.3834800720215,0.335337221622467,-0.755911767482758,1,0,0,1,0,0,-0.65863972902298,33.2278480529785,34,7,0,0,0,10,0,0,3.42857146263123,0,0.857142865657806,0,0,0,0,0.857142865657806,-0.75999903678894,0.336741745471954,-0.655465304851532,0.665578186511993,-0.63953298330307,0.693637728691101,-0.405348807573318,0.858263075351715,0,10,0,10,37,0,6,12.6857147216797,0,4.67142868041992,1,0,1,0,5.67142868041992
"309",4561057,456,"BUNGOMA",1,"KANDUYI","MUNICIPALITY",1,1,1,10,1,1,26.3834800720215,0.335337221622467,-0.755911767482758,1,0,0,1,0,0,-0.612767815589905,34.1772155761719,35,7,0,0,0,15,0,0,5.14285707473755,0,1.28571426868439,0,3,0,3,4.2857141494751,-0.760159552097321,0.336461126804352,-0.662574887275696,0.664159119129181,-0.64646852016449,0.693677723407745,-0.411896497011185,0.854244589805603,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"310",4561058,456,"BUNGOMA",1,"KANDUYI","MUNICIPALITY",1,1,1,8,1,1,26.3834800720215,0.335337221622467,-0.755911767482758,1,0,0,1,0,0,-0.603593409061432,35.7594985961914,36,8,0,6,4,13,0,2.40000009536743,4.45714282989502,0,3.21428561210632,2,1,0,3,6.2142858505249,-0.76019287109375,0.336395591497421,-0.669404745101929,0.65215677022934,-0.64646852016449,0.693677723407745,-0.456189066171646,0.773278713226318,0,8,2,0,21,0,0,7.19999980926514,0,2.29999995231628,1,1,0,0,3.29999995231628
"311",4561059,456,"BUNGOMA",1,"KANDUYI","MUNICIPALITY",1,1,0,9,1,1,26.3834800720215,0.335337221622467,-0.755911767482758,1,0,0,1,0,0,-0.603593409061432,35.4430389404297,36,8,0,0,8,1,0,4.80000019073486,0.342857152223587,0,1.28571438789368,4,4,3,11,12.2857141494751,-0.76019287109375,0.336395591497421,-0.705061316490173,0.549436450004578,-0.697217226028442,0.559504151344299,-0.411896497011185,0.854244589805603,0,9,2,0,11,0,0,3.77142858505249,0,1.44285714626312,13,6,4,3,14.4428567886353
"312",4561061,456,"BUNGOMA",1,"KANDUYI","MUNICIPALITY",1,1,1,7,1,1,26.3834800720215,0.335337221622467,-0.755911767482758,1,0,0,1,0,0,-0.65863972902298,37.0253219604492,38,8,0,0,0,1,0,0,0.342857152223587,0,0.0857142880558968,0,0,0,0,0.0857142880558968,-0.75999903678894,0.336741745471954,-0.654765784740448,0.66231232881546,-0.63953298330307,0.693637728691101,-0.396213263273239,0.854232728481293,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"313",4561063,456,"BUNGOMA",1,"KANDUYI","MUNICIPALITY",1,1,0,11,1,1,26.3834800720215,0.335337221622467,-0.755911767482758,1,0,0,1,0,0,-0.456803202629089,38.6075973510742,39,8,0,0,0,8,0,0,2.7428572177887,0,0.685714304447174,4,3,3,10,10.6857147216797,-0.76078200340271,0.334918111562729,-0.693426907062531,0.588388681411743,-0.688019096851349,0.590894877910614,-0.403026968240738,0.858631074428558,0,11,22,10,43,8,6,14.7428569793701,19.2000007629395,15.4857149124146,20,8,9,3,35.4857139587402
"314",4561072,456,"BUNGOMA",1,"KANDUYI","MUNICIPALITY",1,1,0,10,1,1,26.3834800720215,0.335337221622467,-0.755911767482758,1,0,0,1,0,0,-0.374233722686768,43.6708869934082,44,9,0,0,10,1,0,6,0.342857152223587,0,1.58571434020996,3,2,0,5,6.58571434020996,-0.761159420013428,0.333729892969131,-0.67095673084259,0.648878037929535,-0.65460616350174,0.680363297462463,-0.417129069566727,0.848758637905121,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"315",4561076,456,"BUNGOMA",1,"KANDUYI","MUNICIPALITY",1,1,0,9,1,1,26.3834800720215,0.335337221622467,-0.755911767482758,1,0,0,1,0,0,-0.264141052961349,48.7341766357422,49,10,0,0,0,2,0,0,0.685714304447174,0,0.171428576111794,0,1,0,1,1.17142856121063,-0.761714279651642,0.331739872694016,-0.65584671497345,0.666517376899719,-0.641138434410095,0.696332156658173,-0.397061854600906,0.855417847633362,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"316",4561077,456,"BUNGOMA",1,"KANDUYI","MUNICIPALITY",1,1,0,12,1,1,26.3834800720215,0.335337221622467,-0.755911767482758,1,0,0,1,0,0,-0.264141052961349,48.1012649536133,49,10,0,0,4,7,0,2.40000009536743,2.40000009536743,0,1.20000004768372,3,1,0,4,5.19999980926514,-0.761714279651642,0.331739872694016,-0.665557622909546,0.659497797489166,-0.650184333324432,0.688381552696228,-0.410500794649124,0.85540384054184,0,10,10,4,24,0,2.40000009536743,8.22857189178467,0,5.15714263916016,6,2,2,2,11.1571426391602
"317",4561079,456,"BUNGOMA",1,"KANDUYI","MUNICIPALITY",1,1,0,11,1,1,26.3834800720215,0.335337221622467,-0.755911767482758,1,0,0,1,0,0,-0.264141052961349,48.1012649536133,49,10,0,0,7,1,0,4.19999980926514,0.342857152223587,0,1.13571429252625,2,0,0,2,3.13571429252625,-0.761714279651642,0.331739872694016,-0.659471571445465,0.667460799217224,-0.643452882766724,0.696325600147247,-0.409482628107071,0.85615611076355,0,10,0,8,0,0,4.80000019073486,0,0,1.20000004768372,8,4,4,0,9.19999980926514
"318",4561090,456,"BUNGOMA",1,"KANDUYI","MUNICIPALITY",1,1,0,9,0,0,74.3908233642578,0.873786211013794,0.73701399564743,0,1,0,0,1,0,-0.392582476139069,55.6962013244629,56,12,0,2,0,5,0,0,1.71428573131561,0,0.928571462631226,3,5,1,9,9.9285717010498,0.746792554855347,0.867553293704987,0.635043263435364,0.877498090267181,0.618328511714935,0.878749191761017,0.405954748392105,0.993222892284393,0,9,0,3,8,0,1.79999995231628,2.7428572177887,0,1.13571429252625,13,7,4,2,14.1357145309448
"319",4561091,456,"BUNGOMA",1,"KANDUYI","MUNICIPALITY",1,1,1,10,0,0,74.3908233642578,0.873786211013794,0.73701399564743,0,1,0,0,1,0,-0.00725820381194353,56.6455688476562,57,12,0,3,8,23,0,4.80000019073486,7.88571405410767,0,3.92142868041992,4,1,0,5,8.92142868041992,0.744008183479309,0.872479140758514,0.637143671512604,0.875672221183777,0.62983113527298,0.86679995059967,0.376334011554718,0.980920433998108,0,10,0,8,29,0,4.80000019073486,9.94285678863525,0,3.68571424484253,11,4,4,3,14.6857147216797
